# time all uniq bad data cbctl flowsub flowbcn flowack
2670.000000 0 0 0 0 0 0 0 0
2700.000000 0 0 0 0 0 0 0 0
2730.000000 0 0 0 0 0 0 0 0
2760.000000 0 0 0 0 0 0 0 0
2790.000000 0 0 0 0 0 0 0 0
2820.000000 0 0 0 0 0 0 0 0
2850.000000 0 0 0 0 0 0 0 0
2880.000000 0 0 0 0 0 0 0 0
2910.000000 0 0 0 0 0 0 0 0
2940.000000 0 0 0 0 0 0 0 0
2970.000000 0 0 0 0 0 0 0 0
3000.000000 0 0 0 0 0 0 0 0
3030.000000 0 0 0 0 0 0 0 0
3060.000000 0 0 0 0 0 0 0 0
3090.000000 0 0 0 0 0 0 0 0
3120.000000 0 0 0 0 0 0 0 0
3150.000000 0 0 0 0 0 0 0 0
3180.000000 0 0 0 0 0 0 0 0
3210.000000 0 0 0 0 0 0 0 0
3240.000000 0 0 0 0 0 0 0 0
3270.000000 0 0 0 0 0 0 0 0
3300.000000 0 0 0 0 0 0 0 0
3330.000000 0 0 0 0 0 0 0 0
3360.000000 0 0 0 0 0 0 0 0
3390.000000 0 0 0 0 0 0 0 0
3420.000000 0 0 0 0 0 0 0 0
3450.000000 0 0 0 0 0 0 0 0
3480.000000 0 0 0 0 0 0 0 0
3510.000000 0 0 0 0 0 0 0 0
3540.000000 0 0 0 0 0 0 0 0
3570.000000 0 0 0 0 0 0 0 0
3600.000000 0 0 0 0 0 0 0 0
3630.000000 0 0 0 0 0 0 0 0
3660.000000 0 0 0 0 0 0 0 0
3690.000000 0 0 0 0 0 0 0 0
3720.000000 0 0 0 0 0 0 0 0
3750.000000 0 0 0 0 0 0 0 0
3780.000000 0 0 0 0 0 0 0 0
3810.000000 0 0 0 0 0 0 0 0
3840.000000 0 0 0 0 0 0 0 0
3870.000000 0 0 0 0 0 0 0 0
3900.000000 0 0 0 0 0 0 0 0
3930.000000 0 0 0 0 0 0 0 0
3960.000000 0 0 0 0 0 0 0 0
3990.000000 0 0 0 0 0 0 0 0
4020.000000 0 0 0 0 0 0 0 0
4050.000000 0 0 0 0 0 0 0 0
4080.000000 0 0 0 0 0 0 0 0
4110.000000 0 0 0 0 0 0 0 0
4140.000000 0 0 0 0 0 0 0 0
4170.000000 0 0 0 0 0 0 0 0
4200.000000 0 0 0 0 0 0 0 0
4230.000000 0 0 0 0 0 0 0 0
4260.000000 0 0 0 0 0 0 0 0
4290.000000 0 0 0 0 0 0 0 0
4320.000000 0 0 0 0 0 0 0 0
4350.000000 0 0 0 0 0 0 0 0
4380.000000 0 0 0 0 0 0 0 0
4410.000000 0 0 0 0 0 0 0 0
4440.000000 0 0 0 0 0 0 0 0
4470.000000 0 0 0 0 0 0 0 0
4500.000000 0 0 0 0 0 0 0 0
4530.000000 0 0 0 0 0 0 0 0
4560.000000 0 0 0 0 0 0 0 0
4590.000000 0 0 0 0 0 0 0 0
4620.000000 0 0 0 0 0 0 0 0
4650.000000 0 0 0 0 0 0 0 0
4680.000000 0 0 0 0 0 0 0 0
4710.000000 0 0 0 0 0 0 0 0
4740.000000 0 0 0 0 0 0 0 0
4770.000000 0 0 0 0 0 0 0 0
4800.000000 0 0 0 0 0 0 0 0
4830.000000 0 0 0 0 0 0 0 0
4860.000000 0 0 0 0 0 0 0 0
4890.000000 0 0 0 0 0 0 0 0
4920.000000 0 0 0 0 0 0 0 0
4950.000000 0 0 0 0 0 0 0 0
4980.000000 0 0 0 0 0 0 0 0
5010.000000 0 0 0 0 0 0 0 0
5040.000000 0 0 0 0 0 0 0 0
5070.000000 0 0 0 0 0 0 0 0
5100.000000 0 0 0 0 0 0 0 0
5130.000000 0 0 0 0 0 0 0 0
5160.000000 0 0 0 0 0 0 0 0
5190.000000 0 0 0 0 0 0 0 0
5220.000000 0 0 0 0 0 0 0 0
5250.000000 0 0 0 0 0 0 0 0
5280.000000 0 0 0 0 0 0 0 0
5310.000000 0 0 0 0 0 0 0 0
5340.000000 0 0 0 0 0 0 0 0
5370.000000 0 0 0 0 0 0 0 0
5400.000000 0 0 0 0 0 0 0 0
5430.000000 0 0 0 0 0 0 0 0
5460.000000 0 0 0 0 0 0 0 0
5490.000000 0 0 0 0 0 0 0 0
5520.000000 0 0 0 0 0 0 0 0
5550.000000 0 0 0 0 0 0 0 0
5580.000000 0 0 0 0 0 0 0 0
5610.000000 0 0 0 0 0 0 0 0
5640.000000 0 0 0 0 0 0 0 0
5670.000000 0 0 0 0 0 0 0 0
5700.000000 0 0 0 0 0 0 0 0
5730.000000 0 0 0 0 0 0 0 0
5760.000000 0 0 0 0 0 0 0 0
5790.000000 0 0 0 0 0 0 0 0
5820.000000 0 0 0 0 0 0 0 0
5850.000000 0 0 0 0 0 0 0 0
5880.000000 0 0 0 0 0 0 0 0
5910.000000 0 0 0 0 0 0 0 0
5940.000000 0 0 0 0 0 0 0 0
5970.000000 0 0 0 0 0 0 0 0
6000.000000 0 0 0 0 0 0 0 0
6030.000000 0 0 0 0 0 0 0 0
6060.000000 0 0 0 0 0 0 0 0
6090.000000 0 0 0 0 0 0 0 0
6120.000000 0 0 0 0 0 0 0 0
6150.000000 0 0 0 0 0 0 0 0
6180.000000 0 0 0 0 0 0 0 0
6210.000000 0 0 0 0 0 0 0 0
6240.000000 0 0 0 0 0 0 0 0
6270.000000 0 0 0 0 0 0 0 0
6300.000000 0 0 0 0 0 0 0 0
6330.000000 0 0 0 0 0 0 0 0
6360.000000 0 0 0 0 0 0 0 0
6390.000000 0 0 0 0 0 0 0 0
6420.000000 0 0 0 0 0 0 0 0
6450.000000 0 0 0 0 0 0 0 0
6480.000000 0 0 0 0 0 0 0 0
6510.000000 0 0 0 0 0 0 0 0
6540.000000 0 0 0 0 0 0 0 0
6570.000000 0 0 0 0 0 0 0 0
6600.000000 0 0 0 0 0 0 0 0
6630.000000 0 0 0 0 0 0 0 0
6660.000000 0 0 0 0 0 0 0 0
6690.000000 0 0 0 0 0 0 0 0
6720.000000 0 0 0 0 0 0 0 0
6750.000000 0 0 0 0 0 0 0 0
6780.000000 0 0 0 0 0 0 0 0
6810.000000 0 0 0 0 0 0 0 0
6840.000000 0 0 0 0 0 0 0 0
6870.000000 0 0 0 0 0 0 0 0
6900.000000 0 0 0 0 0 0 0 0
6930.000000 0 0 0 0 0 0 0 0
6960.000000 0 0 0 0 0 0 0 0
6990.000000 0 0 0 0 0 0 0 0
7020.000000 0 0 0 0 0 0 0 0
7050.000000 0 0 0 0 0 0 0 0
7080.000000 0 0 0 0 0 0 0 0
7110.000000 0 0 0 0 0 0 0 0
7140.000000 26 0 0 0 12 0 13 0
7170.000000 126 0 0 0 76 0 49 0
7200.000000 1385 4 0 0 1177 18 189 0
7230.000000 1269 3 0 0 1062 18 188 0
7260.000000 1224 3 0 0 1024 22 178 0
7290.000000 1250 3 0 0 1024 14 211 0
7320.000000 1275 3 0 0 1075 26 174 0
7350.000000 1264 3 0 0 1049 26 188 0
7380.000000 1169 3 0 0 972 18 178 0
7410.000000 1313 3 0 0 1088 26 198 0
7440.000000 1403 4 0 0 1177 26 200 0
7470.000000 1246 3 0 0 1011 26 209 0
7500.000000 1299 3 0 0 1075 26 197 0
7530.000000 1427 4 0 0 1177 26 224 0
7560.000000 1240 3 0 0 1024 26 190 0
7590.000000 1371 3 0 0 1164 26 180 0
7620.000000 1194 3 0 0 985 18 190 0
7650.000000 1135 3 0 0 908 26 200 0
7680.000000 1193 3 0 0 972 18 201 0
7710.000000 1242 3 0 0 1011 18 212 0
7740.000000 1291 3 0 0 1100 3 186 0
7770.000000 1307 3 0 0 1088 18 200 0
7800.000000 1314 3 0 0 1113 22 178 0
7830.000000 1327 3 0 0 1100 14 211 0
7860.000000 1190 3 0 0 985 22 182 0
7890.000000 1198 3 0 0 960 26 212 0
7920.000000 1245 3 0 0 1036 7 201 0
7950.000000 1278 3 0 0 1062 3 212 0
7980.000000 1253 3 0 0 1075 14 163 0
8010.000000 1160 3 0 0 921 26 212 0
8040.000000 1224 3 0 0 1036 26 161 0
8070.000000 1424 4 0 0 1190 22 211 0
8100.000000 2312 6 0 0 2112 26 174 0
8130.000000 5659 11 0 1984 3404 26 244 0
8160.000000 7157 16 1 2739 4147 29 240 0
8190.000000 12638 25 2 5939 6374 26 296 0
8220.000000 19576 37 2 10368 8883 41 281 0
8250.000000 20758 44 6 9113 11289 44 303 0
8280.000000 21657 45 10 6361 14950 3 330 0
8310.000000 16143 40 5 3532 12185 29 389 0
8340.000000 20206 45 2 8934 10880 3 386 0
8370.000000 15204 33 0 4659 10099 41 405 0
8400.000000 10380 26 0 1100 8947 3 329 0
8430.000000 9671 25 1 0 9267 37 365 0
8460.000000 9876 26 1 0 9497 44 332 0
8490.000000 15361 39 6 3366 11571 41 376 0
8520.000000 17438 43 2 6784 10368 29 254 0
8550.000000 17494 43 4 6195 10956 29 308 0
8580.000000 15354 40 2 4313 10675 29 333 0
8610.000000 15923 41 4 4684 10854 33 346 0
8640.000000 17161 44 0 4134 12646 0 380 0
8670.000000 19866 39 4 2931 16614 18 298 0
8700.000000 18511 44 4 6528 11545 67 366 0
8730.000000 15663 40 4 3136 12198 0 324 0
8760.000000 16501 40 10 3584 12531 70 304 0
8790.000000 18792 45 4 6668 11801 22 296 0
8820.000000 18337 44 5 5209 12761 56 305 0
8850.000000 19331 46 6 6028 12864 67 364 0
8880.000000 19486 44 4 3763 15296 63 360 0
8910.000000 19912 43 9 4915 14604 63 319 0
8940.000000 22451 48 5 10752 11289 89 314 0
8970.000000 15265 34 6 3993 10918 56 290 0
9000.000000 12437 32 4 2598 9472 59 303 0
9030.000000 14674 37 4 5132 9100 97 339 0
9060.000000 20399 43 7 4275 15731 78 307 0
9090.000000 17111 43 4 7168 9600 59 279 0
9120.000000 14724 36 2 3008 11379 52 282 0
9150.000000 17046 37 4 4902 11712 93 334 0
9180.000000 17094 33 1 3891 12812 74 314 0
9210.000000 16806 34 5 4800 11648 74 278 0
9240.000000 12795 31 2 2790 9638 100 263 0
9270.000000 12596 29 1 2265 10009 41 278 0
9300.000000 20857 39 10 4748 15731 63 302 0
9330.000000 17927 45 5 7744 9817 93 267 0
9360.000000 18985 44 93 7251 10675 82 315 0
9390.000000 20566 51 101 8358 10611 85 297 0
9420.000000 16492 41 47 5952 9292 52 308 0
9450.000000 22619 51 43 8832 10752 70 373 0
9480.000000 25462 54 55 8985 13977 37 441 0
9510.000000 19531 41 22 1804 15193 44 468 0
9540.000000 28242 54 886 11008 14988 74 457 0
9570.000000 38045 52 17615 7142 11916 3 291 0
9600.000000 29160 44 16074 332 11225 18 352 0
9630.000000 34978 47 22099 0 11648 7 314 0
9660.000000 37763 49 22744 0 13593 3 295 0
9690.000000 32598 39 28257 0 3814 0 334 0
9720.000000 32540 39 28021 0 3968 7 402 0
9750.000000 32165 39 27883 0 3852 37 314 0
9780.000000 34119 45 27476 1216 4915 18 352 0
9810.000000 32954 43 26770 883 4902 22 222 0
9840.000000 33223 44 26641 1856 4288 26 309 0
9870.000000 36004 49 27772 2508 5235 29 355 0
9900.000000 34481 46 27107 2457 4390 14 421 0
9930.000000 36671 49 28715 2572 4825 11 393 0
9960.000000 36599 49 29188 2304 4672 33 311 0
9990.000000 36241 50 28434 2355 4864 56 391 0
10020.000000 36780 49 29492 2355 4454 29 320 0
10050.000000 38772 57 25303 4019 8883 18 380 0
10080.000000 33469 41 27897 1932 3212 18 317 0
10110.000000 34055 42 27447 1446 4723 22 288 0
10140.000000 33588 47 25260 3622 4083 11 418 0
10170.000000 35146 46 27628 3955 3059 37 351 0
10200.000000 34238 46 26784 3609 3417 29 320 0
10230.000000 32954 48 21376 5037 5107 56 353 0
10260.000000 31473 43 15964 4454 6745 52 389 0
10290.000000 34944 43 16894 4377 6387 26 395 0
10320.000000 34213 43 21352 3020 5196 18 310 0
10350.000000 34049 43 24006 2316 4352 41 348 0
10380.000000 30965 42 15893 3648 7155 29 397 0
10410.000000 29917 41 15325 4966 5644 26 499 0
10440.000000 30367 42 20235 3251 4940 63 392 0
10470.000000 28130 40 16082 4736 5875 52 399 0
10500.000000 28959 42 18084 4620 5081 14 338 0
10530.000000 32354 42 26272 1971 3507 26 283 0
10560.000000 33587 43 27476 1779 3968 14 221 0
10590.000000 32941 43 26705 1587 4211 11 285 0
10620.000000 36588 47 28973 1843 5273 18 350 0
10650.000000 30922 36 26275 985 3084 18 340 0
10680.000000 29023 37 19080 793 8614 56 300 0
10710.000000 27610 41 16012 4902 6003 44 404 0
10740.000000 29284 46 15441 5708 7513 59 407 0
10770.000000 29492 39 24571 1984 2534 14 246 0
10800.000000 26522 34 23009 268 2777 11 314 0
10830.000000 22352 31 18986 0 2777 11 180 0
10860.000000 13958 14 12667 0 793 14 188 0
10890.000000 15248 16 13354 0 1292 11 142 0
10920.000000 14580 15 12726 0 1241 11 165 0
10950.000000 16513 15 14820 0 1075 7 187 0
10980.000000 14236 14 12614 0 998 18 169 0
11010.000000 14552 15 12364 0 1561 7 144 0
11040.000000 16048 15 13895 0 1459 11 208 0
11070.000000 15451 14 13797 0 1203 7 148 0
11100.000000 15819 14 14347 0 1036 7 171 0
11130.000000 15149 15 13298 0 1356 11 201 0
11160.000000 15729 18 13160 0 1894 11 177 0
11190.000000 17030 22 14164 0 2214 7 248 0
11220.000000 27861 32 24053 0 3251 7 318 0
11250.000000 30803 32 27346 0 2931 7 376 0
11280.000000 29437 30 26531 0 2496 7 249 0
11310.000000 27274 22 25299 0 1574 7 265 0
11340.000000 18112 13 17159 0 524 14 234 0
11370.000000 16346 12 15568 0 473 11 203 0
11400.000000 15342 12 14552 0 512 7 155 0
11430.000000 16709 13 15717 0 614 11 213 0
11460.000000 16639 13 15609 0 652 11 200 0
11490.000000 16552 13 15403 0 704 14 237 0
11520.000000 16984 13 15862 0 691 14 210 0
11550.000000 18296 14 17081 0 704 11 218 0
11580.000000 16549 13 15571 0 550 11 224 0
11610.000000 17193 13 16191 0 588 18 214 0
11640.000000 16056 12 15220 0 448 11 184 0
11670.000000 16073 13 15138 0 524 18 211 0
11700.000000 26666 17 25515 0 716 11 166 0
11730.000000 18453 13 17486 0 537 7 216 0
11760.000000 16340 13 15273 0 665 11 224 0
11790.000000 17737 14 16682 0 640 18 203 0
11820.000000 16767 13 15694 0 652 3 224 0
11850.000000 16913 12 16042 0 588 14 178 0
11880.000000 16685 12 15709 0 576 11 221 0
11910.000000 15534 12 14560 0 550 11 221 0
11940.000000 17400 13 16400 0 665 7 198 0
11970.000000 17343 12 16449 0 512 7 221 0
12000.000000 16641 13 15706 0 627 18 161 0
12030.000000 15084 12 14321 0 486 7 129 0
12060.000000 16801 13 15777 0 576 18 186 0
12090.000000 16433 12 15498 0 614 11 169 0
12120.000000 13870 11 12704 0 755 14 165 0
12150.000000 14178 11 13040 0 755 11 166 0
12180.000000 5812 4 5448 0 268 14 80 0
12210.000000 5628 5 5498 0 76 7 33 0
12240.000000 4779 7 4577 0 128 7 53 0
12270.000000 3369 5 3203 0 51 7 68 0
12300.000000 4025 5 3778 0 140 7 60 0
12330.000000 2536 4 2385 0 76 7 40 0
12360.000000 3148 5 2990 0 89 7 35 0
12390.000000 4088 6 3819 0 179 7 56 0
12420.000000 4789 5 4633 0 76 7 46 0
12450.000000 9954 6 9751 0 128 7 54 0
12480.000000 3846 4 3710 0 89 7 25 0
12510.000000 4203 4 4050 0 76 7 56 0
12540.000000 8053 4 7874 0 89 11 64 0
12570.000000 8032 6 7779 0 128 7 66 0
12600.000000 6428 6 6154 0 166 7 62 0
12630.000000 8639 5 8371 0 166 7 81 0
12660.000000 4168 4 3961 0 115 7 84 0
12690.000000 5783 6 5547 0 153 7 74 0
12720.000000 2165 2 2065 0 38 3 57 0
12750.000000 291 0 231 0 25 3 30 0
12780.000000 1192 1 1123 0 38 7 22 0
12810.000000 1074 1 989 0 38 3 42 0
12840.000000 1566 1 1489 0 38 3 35 0
12870.000000 1497 1 1414 0 64 0 18 0
